article_url|sentence|sentence_index|span_text|span_score|span_start_char|span_end_char|sentence_masked|accessibility|content_gen|automation
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Both OpenAI and Google are experimenting with allowing companies and developers to create customized AI chatbots and letting people build their own applications using AI—no coding skills needed .|14|AI|0.9997398|101|103|Both OpenAI and Google are experimenting with allowing companies and developers to create customized {TECHNOLOGY_X} chatbots and letting people build their own applications using AI—no coding skills needed |0.16149655459488546|0.022450567292025225|0.026007025907575983
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Both OpenAI and Google are experimenting with allowing companies and developers to create customized AI chatbots and letting people build their own applications using AI—no coding skills needed .|14|AI|0.92482984|167|169|Both OpenAI and Google are experimenting with allowing companies and developers to create customized AI chatbots and letting people build their own applications using {TECHNOLOGY_X}—no coding skills needed |0.1554337158187308|0.019825029842506038|0.022915475193294375
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Next year will be crucial in determining the real value of generative AI .|17|generative AI|0.9999902|59|72|Next year will be crucial in determining the real value of {TECHNOLOGY_X} |0.04799645006714485|0.012684680551262954|0.007816961768071055
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Even though tech companies are rolling out large language models into products at a frenetic pace , there is still a lot we don ’ t know about how they work .|18|large language models|0.9999938|43|64|Even though tech companies are rolling out {TECHNOLOGY_X} into products at a frenetic pace , there is still a lot we don ’ t know about how they work |0.4052211004874794|0.0036869295374140406|0.012736274850652105
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|This year we also found out that different language models generate texts with different political biases , and that they make great tools for hacking people ’ s private information .|20|language models|0.75486976|43|58|This year we also found out that different {TECHNOLOGY_X} generate texts with different political biases , and that they make great tools for hacking people ’ s private information |0.43974814369941945|0.04438177047021961|0.005814360107478308
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Text-to-image models can be prompted to spit out copyrighted images and pictures of real people , and they can easily be tricked into generating disturbing images .|21|-image models|0.94851553|7|20|Text-to{TECHNOLOGY_X} can be prompted to spit out copyrighted images and pictures of real people , and they can easily be tricked into generating disturbing images |0.1280309799147717|0.18083225488513635|0.004721390766577883
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|It ’ s been great to see so much research into the flaws of these models , because this could take us a step closer to understanding why they behave the way they do , and ultimately fix them .|22|models|0.975718|66|72|It ’ s been great to see so much research into the flaws of these {TECHNOLOGY_X} , because this could take us a step closer to understanding why they behave the way they do , and ultimately fix them |0.12535779319461512|0.004466883263252613|0.004632246830715619
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Generative models can be very unpredictable , and this year there were lots of attempts to try to make them behave as their creators want them to .|23|Generative models|0.9999883|0|17|{TECHNOLOGY_X} can be very unpredictable , and this year there were lots of attempts to try to make them behave as their creators want them to |0.1787269793484199|0.004533176406260808|0.008516491975873687
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|OpenAI shared that it uses a technique called reinforcement learning from human feedback , which uses feedback from users to help guide ChatGPT to more desirable answers .|24|ChatGPT|0.9812229|136|143|OpenAI shared that it uses a technique called reinforcement learning from human feedback , which uses feedback from users to help guide {TECHNOLOGY_X} to more desirable answers |0.2625271064413892|0.06333335047658815|0.024660378100534303
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|A study from the AI lab Anthropic showed how simple natural-language instructions can steer large language models to make their results less toxic .|25|AI|0.99999857|17|19|A study from the {TECHNOLOGY_X} lab Anthropic showed how simple natural-language instructions can steer large language models to make their results less toxic |0.13309497170981668|0.055425905195362224|0.002696797322063065
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|A study from the AI lab Anthropic showed how simple natural-language instructions can steer large language models to make their results less toxic .|25|large language models|0.9999783|92|113|A study from the AI lab Anthropic showed how simple natural-language instructions can steer {TECHNOLOGY_X} to make their results less toxic |0.11795569768191463|0.039207112883782466|0.007500037748346404
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|We also got a better sense of AI ’ s true carbon footprint .|29|AI|0.99998546|30|32|We also got a better sense of {TECHNOLOGY_X} ’ s true carbon footprint |0.1808660066867625|0.021948680397207987|0.0028824533389808934
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Generating an image using a powerful AI model takes as much energy as fully charging your smartphone , researchers at the AI startup Hugging Face and Carnegie Mellon University found .|30|image|0.99994516|14|19|Generating an {TECHNOLOGY_X} using a powerful AI model takes as much energy as fully charging your smartphone , researchers at the AI startup Hugging Face and Carnegie Mellon University found |0.17689388136835404|0.022365055952367933|0.023179530134484802
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Generating an image using a powerful AI model takes as much energy as fully charging your smartphone , researchers at the AI startup Hugging Face and Carnegie Mellon University found .|30|AI|0.9999932|37|39|Generating an image using a powerful {TECHNOLOGY_X} model takes as much energy as fully charging your smartphone , researchers at the AI startup Hugging Face and Carnegie Mellon University found |0.1489319653574641|0.1308193921020306|0.007944907210118052
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Generating an image using a powerful AI model takes as much energy as fully charging your smartphone , researchers at the AI startup Hugging Face and Carnegie Mellon University found .|30|AI|0.9994615|122|124|Generating an image using a powerful AI model takes as much energy as fully charging your smartphone , researchers at the {TECHNOLOGY_X} startup Hugging Face and Carnegie Mellon University found |0.13581534035706866|0.11510312123795895|0.005527665450989966
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Until now , the exact amount of energy generative AI uses has been a missing piece of the puzzle .|31|generative AI|0.9877402|39|52|Until now , the exact amount of energy {TECHNOLOGY_X} uses has been a missing piece of the puzzle |0.060917262856235|0.0037404718778261343|0.005346655222590412
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|More research into this could help us shift the way we use AI to be more sustainable .|32|AI|0.9998142|59|61|More research into this could help us shift the way we use {TECHNOLOGY_X} to be more sustainable |0.2247402119230544|0.00180902541248598|0.01798815782488748
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Chatter about the possibility that AI poses an existential risk to humans became familiar this year .|33|AI|0.9999995|35|37|Chatter about the possibility that {TECHNOLOGY_X} poses an existential risk to humans became familiar this year |0.4575370801313214|0.006133039953060919|0.0039832805228437965
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Hundreds of scientists , business leaders , and policymakers have spoken up , from deep-learning pioneers Geoffrey Hinton and Yoshua Bengio to the CEOs of top AI firms , such as Sam Altman and Demis Hassabis , to the California congressman Ted Lieu and the former president of Estonia Kersti Kaljulaid .|34|CEOs|0.9983292|147|151|Hundreds of scientists , business leaders , and policymakers have spoken up , from deep-learning pioneers Geoffrey Hinton and Yoshua Bengio to the {TECHNOLOGY_X} of top AI firms , such as Sam Altman and Demis Hassabis , to the California congressman Ted Lieu and the former president of Estonia Kersti Kaljulaid |0.11725143310493988|0.034219821948320496|0.0035730673504514336
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Hundreds of scientists , business leaders , and policymakers have spoken up , from deep-learning pioneers Geoffrey Hinton and Yoshua Bengio to the CEOs of top AI firms , such as Sam Altman and Demis Hassabis , to the California congressman Ted Lieu and the former president of Estonia Kersti Kaljulaid .|34|AI|0.9602513|159|161|Hundreds of scientists , business leaders , and policymakers have spoken up , from deep-learning pioneers Geoffrey Hinton and Yoshua Bengio to the CEOs of top {TECHNOLOGY_X} firms , such as Sam Altman and Demis Hassabis , to the California congressman Ted Lieu and the former president of Estonia Kersti Kaljulaid |0.13697852504142002|0.030650179851368187|0.0032455870983680666
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Existential risk has become one of the biggest memes in AI .|35|AI|0.9999993|56|58|Existential risk has become one of the biggest memes in {TECHNOLOGY_X} |0.20526209915945873|0.01019309232681381|0.004364895122654396
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|The hypothesis is that one day we will build an AI that is far smarter than humans , and this could lead to grave consequences .|36|AI|0.9999995|48|50|The hypothesis is that one day we will build an {TECHNOLOGY_X} that is far smarter than humans , and this could lead to grave consequences |0.059555910259659735|0.0055782633084700975|0.0034505632443607498
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Meta ’ s AI leaders Yann LeCun and Joelle Pineau have said that these fears are “ ridiculous ” and the conversation about AI risks has become “ unhinged.|39|AI|0.99998796|122|124|Meta ’ s AI leaders Yann LeCun and Joelle Pineau have said that these fears are “ ridiculous ” and the conversation about {TECHNOLOGY_X} risks has become “ unhinged|0.10833130208426402|0.011351363008569428|0.0019701967809498616
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|” Many other power players in AI , such as researcher Joy Buolamwini , say that focusing on hypothetical risks distracts from the very real harms AI is causing today .|40|AI|0.99999964|30|32|” Many other power players in {TECHNOLOGY_X} , such as researcher Joy Buolamwini , say that focusing on hypothetical risks distracts from the very real harms AI is causing today |0.08954577628354178|0.01742347402962539|0.0027264593035561877
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|” Many other power players in AI , such as researcher Joy Buolamwini , say that focusing on hypothetical risks distracts from the very real harms AI is causing today .|40|AI|0.994503|146|148|” Many other power players in AI , such as researcher Joy Buolamwini , say that focusing on hypothetical risks distracts from the very real harms {TECHNOLOGY_X} is causing today |0.09514013758100345|0.013530518255429171|0.002240681605032535
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Nevertheless , the increased attention on the technology ’ s potential to cause extreme harm has prompted many important conversations about AI policy and animated lawmakers all over the world to take action .|41|technology|0.99998784|46|56|Nevertheless , the increased attention on the {TECHNOLOGY_X} ’ s potential to cause extreme harm has prompted many important conversations about AI policy and animated lawmakers all over the world to take action |0.09789187178984005|0.017068950949786565|0.004348910723350599
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Nevertheless , the increased attention on the technology ’ s potential to cause extreme harm has prompted many important conversations about AI policy and animated lawmakers all over the world to take action .|41|AI|0.9999572|141|143|Nevertheless , the increased attention on the technology ’ s potential to cause extreme harm has prompted many important conversations about {TECHNOLOGY_X} policy and animated lawmakers all over the world to take action |0.2161387964512964|0.01233620940058141|0.0024539928868393232
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Thanks to ChatGPT , everyone from the US Senate to the G7 was talking about AI policy and regulation this year .|42|ChatGPT|0.9998554|10|17|Thanks to {TECHNOLOGY_X} , everyone from the US Senate to the G7 was talking about AI policy and regulation this year |0.09240277223629827|0.015228949284007243|0.007418049403692761
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Thanks to ChatGPT , everyone from the US Senate to the G7 was talking about AI policy and regulation this year .|42|AI|0.9996611|76|78|Thanks to ChatGPT , everyone from the US Senate to the G7 was talking about {TECHNOLOGY_X} policy and regulation this year |0.13221733373970831|0.007602155680024624|0.0060302872019300955
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|In early December , European lawmakers wrapped up a busy policy year when they agreed on the AI Act , which will introduce binding rules and standards on how to develop the riskiest AI more responsibly .|43|AI|0.999984|93|95|In early December , European lawmakers wrapped up a busy policy year when they agreed on the {TECHNOLOGY_X} Act , which will introduce binding rules and standards on how to develop the riskiest AI more responsibly |0.08240422065940171|0.010687436737839914|0.012042637559303172
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|In early December , European lawmakers wrapped up a busy policy year when they agreed on the AI Act , which will introduce binding rules and standards on how to develop the riskiest AI more responsibly .|43|AI|0.9999995|182|184|In early December , European lawmakers wrapped up a busy policy year when they agreed on the AI Act , which will introduce binding rules and standards on how to develop the riskiest {TECHNOLOGY_X} more responsibly |0.08701710788218335|0.015129617003770919|0.008117701587642452
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|It will also ban certain “ unacceptable ” applications of AI , such as police use of facial recognition in public places .|44|AI|0.99999845|58|60|It will also ban certain “ unacceptable ” applications of {TECHNOLOGY_X} , such as police use of facial recognition in public places |0.054958424584680435|0.011629291202035028|0.0014725019779306488
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|It will also ban certain “ unacceptable ” applications of AI , such as police use of facial recognition in public places .|44|facial recognition|0.99999976|85|103|It will also ban certain “ unacceptable ” applications of AI , such as police use of {TECHNOLOGY_X} in public places |0.04532103655884947|0.00811725153636378|0.00239436739449569
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|The White House , meanwhile , introduced an executive order on AI , plus voluntary commitments from leading AI companies .|45|AI|0.99999917|63|65|The White House , meanwhile , introduced an executive order on {TECHNOLOGY_X} , plus voluntary commitments from leading AI companies |0.07906918252926286|0.01636134318966435|0.0061413451393381975
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Its efforts aimed to bring more transparency and standards for AI and gave a lot of freedom to agencies to adapt AI rules to fit their sectors .|46|AI|0.99999845|63|65|Its efforts aimed to bring more transparency and standards for {TECHNOLOGY_X} and gave a lot of freedom to agencies to adapt AI rules to fit their sectors |0.09956290439402962|0.010027562702136226|0.0405470060942217
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Its efforts aimed to bring more transparency and standards for AI and gave a lot of freedom to agencies to adapt AI rules to fit their sectors .|46|AI|0.9999976|113|115|Its efforts aimed to bring more transparency and standards for AI and gave a lot of freedom to agencies to adapt {TECHNOLOGY_X} rules to fit their sectors |0.10962920338092706|0.012864138129577037|0.03372797538415622
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|One concrete policy proposal that got a lot of attention was watermarks—invisible signals in text and images that can be detected by computers , in order to flag AI-generated content .|47|AI|0.61564195|162|164|One concrete policy proposal that got a lot of attention was watermarks—invisible signals in text and images that can be detected by computers , in order to flag {TECHNOLOGY_X}-generated content |0.15912108364341598|0.020671857654655162|0.004244705020041653
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|We saw a record number of lawsuits , as artists and writers argued that AI companies had scraped their intellectual property without their consent and with no compensation .|49|AI|0.99987805|72|74|We saw a record number of lawsuits , as artists and writers argued that {TECHNOLOGY_X} companies had scraped their intellectual property without their consent and with no compensation |0.08816238115874431|0.012318427484425003|0.0034248785308355497
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|In an exciting counter-offensive , researchers at the University of Chicago developed Nightshade , a new data-poisoning tool that lets artists fight back against generative AI by messing up training data in ways that could cause serious damage to image-generating AI models .|50|generative AI|0.9999907|162|175|In an exciting counter-offensive , researchers at the University of Chicago developed Nightshade , a new data-poisoning tool that lets artists fight back against {TECHNOLOGY_X} by messing up training data in ways that could cause serious damage to image-generating AI models |0.07780720441427556|0.09460575539261921|0.005170543071172948
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Now we know what OpenAI ’ s superalignment team has been up to OpenAI has announced the first results from its superalignment team , its in-house initiative dedicated to preventing a superintelligence—a hypothetical future AI that can outsmart humans—from going rogue .|52|AI|0.9999975|223|225|Now we know what OpenAI ’ s superalignment team has been up to OpenAI has announced the first results from its superalignment team , its in-house initiative dedicated to preventing a superintelligence—a hypothetical future {TECHNOLOGY_X} that can outsmart humans—from going rogue |0.12151167340363056|0.028767612398263177|0.005120081795356031
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|The team is led by chief scientist Ilya Sutskever , who was part of the group that just last month fired OpenAI ’ s CEO , Sam Altman , only to reinstate him a few days later .|53|group|0.99999|72|77|The team is led by chief scientist Ilya Sutskever , who was part of the {TECHNOLOGY_X} that just last month fired OpenAI ’ s CEO , Sam Altman , only to reinstate him a few days later |0.09705074219841196|0.023448834733063414|0.005472294064372083
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|The team is led by chief scientist Ilya Sutskever , who was part of the group that just last month fired OpenAI ’ s CEO , Sam Altman , only to reinstate him a few days later .|53|CEO|0.78435725|116|119|The team is led by chief scientist Ilya Sutskever , who was part of the group that just last month fired OpenAI ’ s {TECHNOLOGY_X} , Sam Altman , only to reinstate him a few days later |0.09492658019030929|0.023780033724104897|0.005039440959491006
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|In a low-key research paper , the team describes a technique that lets a less powerful large language model supervise a more powerful one—and suggests that this might be a small step toward figuring out how humans might supervise superhuman machines .|55|large language|0.9993105|87|101|In a low-key research paper , the team describes a technique that lets a less powerful {TECHNOLOGY_X} model supervise a more powerful one—and suggests that this might be a small step toward figuring out how humans might supervise superhuman machines |0.06150464609278682|0.013796811572121884|0.004248440795362533
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|In a low-key research paper , the team describes a technique that lets a less powerful large language model supervise a more powerful one—and suggests that this might be a small step toward figuring out how humans might supervise superhuman machines .|55|large language model|0.99998367|87|107|In a low-key research paper , the team describes a technique that lets a less powerful {TECHNOLOGY_X} supervise a more powerful one—and suggests that this might be a small step toward figuring out how humans might supervise superhuman machines |0.061841647771657814|0.013368724679258502|0.004306563222250595
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Google DeepMind used a large language model to solve an unsolvable math problemIn a paper published in Nature , the company says it is the first time a large language model has been used to discover a solution to a long-standing scientific puzzle—producing verifiable and valuable new information that did not previously exist .|57|large language|0.85001075|152|166|Google DeepMind used a large language model to solve an unsolvable math problemIn a paper published in Nature , the company says it is the first time a {TECHNOLOGY_X} model has been used to discover a solution to a long-standing scientific puzzle—producing verifiable and valuable new information that did not previously exist |0.07722525611863928|0.029794671863937527|0.004462892659469307
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Google DeepMind used a large language model to solve an unsolvable math problemIn a paper published in Nature , the company says it is the first time a large language model has been used to discover a solution to a long-standing scientific puzzle—producing verifiable and valuable new information that did not previously exist .|57|large language model|0.9999901|23|43|Google DeepMind used a {TECHNOLOGY_X} to solve an unsolvable math problemIn a paper published in Nature , the company says it is the first time a large language model has been used to discover a solution to a long-standing scientific puzzle—producing verifiable and valuable new information that did not previously exist |0.06920040931742173|0.019569499892176944|0.005713917622225721
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Google DeepMind used a large language model to solve an unsolvable math problemIn a paper published in Nature , the company says it is the first time a large language model has been used to discover a solution to a long-standing scientific puzzle—producing verifiable and valuable new information that did not previously exist .|57|large language model|0.99999726|152|172|Google DeepMind used a large language model to solve an unsolvable math problemIn a paper published in Nature , the company says it is the first time a {TECHNOLOGY_X} has been used to discover a solution to a long-standing scientific puzzle—producing verifiable and valuable new information that did not previously exist |0.07482471823397656|0.02570213433683335|0.0048575467713460364
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|( MIT Technology Review ) This new system can teach a robot a simple household task within 20 minutesA new open-source system , called Dobb-E , was trained using data collected from real homes .|58|robot|0.9996655|54|59|( MIT Technology Review ) This new system can teach a {TECHNOLOGY_X} a simple household task within 20 minutesA new open-source system , called Dobb-E , was trained using data collected from real homes |0.3516224885552436|0.0355385281012953|0.01510499031516177
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|( MIT Technology Review ) This new system can teach a robot a simple household task within 20 minutesA new open-source system , called Dobb-E , was trained using data collected from real homes .|58|-source|0.66588724|111|118|( MIT Technology Review ) This new system can teach a robot a simple household task within 20 minutesA new open{TECHNOLOGY_X} system , called Dobb-E , was trained using data collected from real homes |0.1753992408743699|0.029737615846368932|0.010213160766276576
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|It can help to teach a robot how to open an air fryer , close a door , or straighten a cushion , among other tasks .|59|robot|0.98771614|23|28|It can help to teach a {TECHNOLOGY_X} how to open an air fryer , close a door , or straighten a cushion , among other tasks |0.2597506250851261|0.028990984405827314|0.00910775985228145
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|( MIT Technology Review ) ChatGPT is turning the internet into plumbingGerman media giant Axel Springer , which owns Politico and Business Insider , announced a partnership with OpenAI , in which the tech company will be able to use its news articles as training data and the news organizations will be able to use ChatGPT to do summaries of news .|61|ChatGPT|0.9996136|26|33|( MIT Technology Review ) {TECHNOLOGY_X} is turning the internet into plumbingGerman media giant Axel Springer , which owns Politico and Business Insider , announced a partnership with OpenAI , in which the tech company will be able to use its news articles as training data and the news organizations will be able to use ChatGPT to do summaries of news |0.16762820359731512|0.023716866965158633|0.008397816690095303
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|( MIT Technology Review ) ChatGPT is turning the internet into plumbingGerman media giant Axel Springer , which owns Politico and Business Insider , announced a partnership with OpenAI , in which the tech company will be able to use its news articles as training data and the news organizations will be able to use ChatGPT to do summaries of news .|61|internet|0.66866624|49|57|( MIT Technology Review ) ChatGPT is turning the {TECHNOLOGY_X} into plumbingGerman media giant Axel Springer , which owns Politico and Business Insider , announced a partnership with OpenAI , in which the tech company will be able to use its news articles as training data and the news organizations will be able to use ChatGPT to do summaries of news |0.13313459865554975|0.026113891300757464|0.007812130278568231
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|” ( The Atlantic ) Meet the former French official pushing for looser AI rules after joining startup MistralA profile of Mistral AI cofounder Cédric O , who used to be France ’ s digital minister .|63|AI|0.99818134|70|72|” ( The Atlantic ) Meet the former French official pushing for looser {TECHNOLOGY_X} rules after joining startup MistralA profile of Mistral AI cofounder Cédric O , who used to be France ’ s digital minister |0.1304597765087162|0.02601255260878638|0.005446950577795171
https://www.technologyreview.com/2023/12/19/1085696/four-trends-that-changed-ai-in-2023/|Before joining France ’ s AI unicorn , he was a vocal proponent of strict laws for tech , but he lobbied hard against rules in the AI Act that would have restricted Mistral ’ s models .|64|AI|0.99999845|26|28|Before joining France ’ s {TECHNOLOGY_X} unicorn , he was a vocal proponent of strict laws for tech , but he lobbied hard against rules in the AI Act that would have restricted Mistral ’ s models |0.06316722441023111|0.012770420295901015|0.004532361146789648
