article_url|sentence|sentence_index|span_text|span_score|span_start_char|span_end_char|sentence_masked|accessibility|content_gen|automation
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|Unlike DALL-E or most other generative video models , Sora combines its diffusion model with a type of neural network called a transformer .|44|generative video models|0.99994564|28|51|Unlike DALL-E or most other {TECHNOLOGY_X} , Sora combines its diffusion model with a type of neural network called a transformer |0.09177913609366398|0.04568695825346542|0.004906393318122983
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|Transformers are great at processing long sequences of data , like words .|45|Transformers|0.9655668|0|12|{TECHNOLOGY_X} are great at processing long sequences of data , like words |0.06167176396432744|0.13040837995863705|0.022093142709264112
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|That has made them the special sauce inside large language models like OpenAI ’ s GPT-4 and Google DeepMind ’ s Gemini .|46|large language models|0.9999982|44|65|That has made them the special sauce inside {TECHNOLOGY_X} like OpenAI ’ s GPT-4 and Google DeepMind ’ s Gemini |0.1634774916760334|0.0500752327097559|0.011565855419814
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|But videos are not made of words .|47|videos|0.8982704|4|10|But {TECHNOLOGY_X} are not made of words |0.2032439160645773|0.00798366590498865|0.003560273781688698
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|The approach they came up with was to dice videos up across both space and time .|49|dice videos|0.6112916|38|49|The approach they came up with was to {TECHNOLOGY_X} up across both space and time |0.11782503129618138|0.014002572476902437|0.010375639865790294
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|The transformer inside Sora can then process these chunks of video data in much the same way that the transformer inside a large language model processes words in a block of text .|51|large language|0.8989652|123|137|The transformer inside Sora can then process these chunks of video data in much the same way that the transformer inside a {TECHNOLOGY_X} model processes words in a block of text |0.08848365355857687|0.12979288047516216|0.004318329551537532
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|The transformer inside Sora can then process these chunks of video data in much the same way that the transformer inside a large language model processes words in a block of text .|51|large language model|0.99998724|123|143|The transformer inside Sora can then process these chunks of video data in much the same way that the transformer inside a {TECHNOLOGY_X} processes words in a block of text |0.08936077607932204|0.11701435101565748|0.004494369815982232
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|The researchers say that this let them train Sora on many more types of video than other text-to-video models , varied in terms of resolution , duration , aspect ratio , and orientation .|52|text-|0.9956825|89|94|The researchers say that this let them train Sora on many more types of video than other {TECHNOLOGY_X}to-video models , varied in terms of resolution , duration , aspect ratio , and orientation |0.0991602155520928|0.25178687737581845|0.0022065171016007975
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|“ It really helps the model , ” says Brooks .|53|model|0.9999871|22|27|“ It really helps the {TECHNOLOGY_X} , ” says Brooks |0.2819923216614799|0.020116550036402836|0.010641671406167686
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|” “ From a technical perspective it seems like a very significant leap forward , ” says Sam Gregory , executive director at Witness , a human rights organization that specializes in the use and misuse of video technology .|55|video technology|0.9999989|204|220|” “ From a technical perspective it seems like a very significant leap forward , ” says Sam Gregory , executive director at Witness , a human rights organization that specializes in the use and misuse of {TECHNOLOGY_X} |0.14577513520347968|0.015143825450539227|0.004002652723280212
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|” OpenAI is well aware of the risks that come with a generative video model .|59|generative video model|0.99921024|53|75|” OpenAI is well aware of the risks that come with a {TECHNOLOGY_X} |0.21653235316583233|0.01050505534744272|0.009018701148139496
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|Gregory notes that you could use technology like this to misinform people about conflict zones or protests .|62|technology|0.9362407|33|43|Gregory notes that you could use {TECHNOLOGY_X} like this to misinform people about conflict zones or protests |0.1933721078550499|0.012923010977928608|0.004301222586450795
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|Sora already includes a filter that runs on all prompts sent to the model that will block requests for violent , sexual , or hateful images , as well as images of known people .|68|model|0.9999993|68|73|Sora already includes a filter that runs on all prompts sent to the {TECHNOLOGY_X} that will block requests for violent , sexual , or hateful images , as well as images of known people |0.10869127527117442|0.02721852550762306|0.004467971055269151
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|Another filter will look at frames of generated videos and block material that violates OpenAI ’ s safety policies .|69|material|0.99750024|65|73|Another filter will look at frames of generated videos and block {TECHNOLOGY_X} that violates OpenAI ’ s safety policies |0.09513434761694982|0.03891754550701704|0.003726700920317658
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|Another filter will look at frames of generated videos and block material that violates OpenAI ’ s safety policies .|69|generated videos|0.9993807|38|54|Another filter will look at frames of {TECHNOLOGY_X} and block material that violates OpenAI ’ s safety policies |0.08536878549459777|0.021588290544079427|0.004535494666278232
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|OpenAI says it is also adapting a fake-image detector developed for DALL-E 3 to use with Sora .|70|fake-image|0.99999774|34|44|OpenAI says it is also adapting a {TECHNOLOGY_X} detector developed for DALL-E 3 to use with Sora |0.06367450575414473|0.014202363217706671|0.006637502213712781
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|And the company will embed industry-standard C2PA tags , metadata that states how an image was generated , into all of Sora ’ s output .|71|metadata|0.71316165|57|65|And the company will embed industry-standard C2PA tags , {TECHNOLOGY_X} that states how an image was generated , into all of Sora ’ s output |0.12399240850136192|0.09109293076060124|0.0065378986467238345
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|And the company will embed industry-standard C2PA tags , metadata that states how an image was generated , into all of Sora ’ s output .|71|image|0.8697449|85|90|And the company will embed industry-standard C2PA tags , metadata that states how an {TECHNOLOGY_X} was generated , into all of Sora ’ s output |0.15927786714128886|0.03923460190365552|0.015141322999165763
https://www.technologyreview.com/2024/02/15/1088401/openai-amazing-new-generative-ai-video-model-sora/|Fake-image detectors are hit-or-miss .|73|-miss|0.99886936|31|36|Fake-image detectors are hit-or{TECHNOLOGY_X} |0.08434690519881755|0.12448439059970519|0.0010748291533297482
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|In association withThoughtworks The sudden appearance of application-ready generative AI tools over the last year has confronted us with challenging social and ethical questions .|0|AI|0.9080284|86|88|In association withThoughtworks The sudden appearance of application-ready generative {TECHNOLOGY_X} tools over the last year has confronted us with challenging social and ethical questions |0.5088365294215215|0.017673816637716236|0.008162478840030357
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|In association withThoughtworks The sudden appearance of application-ready generative AI tools over the last year has confronted us with challenging social and ethical questions .|0|generative AI|0.99952173|75|88|In association withThoughtworks The sudden appearance of application-ready {TECHNOLOGY_X} tools over the last year has confronted us with challenging social and ethical questions |0.5275568319704957|0.00897729260986081|0.00584355223579299
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|The term encompasses a broad range of concerns , from the bias that might be hidden inside algorithms , to the data privacy rights of the users of an application , to the environmental impacts of a new way of work .|3|algorithms|0.5904524|91|101|The term encompasses a broad range of concerns , from the bias that might be hidden inside {TECHNOLOGY_X} , to the data privacy rights of the users of an application , to the environmental impacts of a new way of work |0.3080846093429009|0.012363296119731755|0.0055141798230962345
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|“ As technology becomes more important in significant aspects of people ’ s lives , ” she says , “ we want to think of a future where the tech works right for everyone.|5|technology|0.9064244|5|15|“ As {TECHNOLOGY_X} becomes more important in significant aspects of people ’ s lives , ” she says , “ we want to think of a future where the tech works right for everyone|0.3788246111102418|0.006652254611686152|0.0075590998334326
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|” Technology use often goes wrong , Parsons notes , “ because we ’ re too focused on either our own ideas of what good looks like or on one particular audience as opposed to a broader audience.|6|Technology|0.99971265|2|12|” {TECHNOLOGY_X} use often goes wrong , Parsons notes , “ because we ’ re too focused on either our own ideas of what good looks like or on one particular audience as opposed to a broader audience|0.47868586540295954|0.044491560468707204|0.0033094775456941083
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|” AI , of course , poses some distinct social and ethical challenges .|10|AI|0.99999917|2|4|” {TECHNOLOGY_X} , of course , poses some distinct social and ethical challenges |0.31044632381667747|0.0008779495909717796|0.0020983968987993676
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|Some of the technology ’ s unique challenges are inherent in the way that AI works : its statistical rather than deterministic nature , its identification and perpetuation of patterns from past data ( thus reinforcing existing biases ) , and its lack of awareness about what it doesn ’ t know ( resulting in hallucinations ) .|11|technology|0.99999785|12|22|Some of the {TECHNOLOGY_X} ’ s unique challenges are inherent in the way that AI works : its statistical rather than deterministic nature , its identification and perpetuation of patterns from past data ( thus reinforcing existing biases ) , and its lack of awareness about what it doesn ’ t know ( resulting in hallucinations ) |0.04127316887361583|0.011950603492352802|0.0036676986600062073
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|Some of the technology ’ s unique challenges are inherent in the way that AI works : its statistical rather than deterministic nature , its identification and perpetuation of patterns from past data ( thus reinforcing existing biases ) , and its lack of awareness about what it doesn ’ t know ( resulting in hallucinations ) .|11|AI|0.99999857|74|76|Some of the technology ’ s unique challenges are inherent in the way that {TECHNOLOGY_X} works : its statistical rather than deterministic nature , its identification and perpetuation of patterns from past data ( thus reinforcing existing biases ) , and its lack of awareness about what it doesn ’ t know ( resulting in hallucinations ) |0.0619573498965987|0.005304458357845614|0.0016893356774738797
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|Some of the technology ’ s unique challenges are inherent in the way that AI works : its statistical rather than deterministic nature , its identification and perpetuation of patterns from past data ( thus reinforcing existing biases ) , and its lack of awareness about what it doesn ’ t know ( resulting in hallucinations ) .|11|hallucinations|0.8434357|308|322|Some of the technology ’ s unique challenges are inherent in the way that AI works : its statistical rather than deterministic nature , its identification and perpetuation of patterns from past data ( thus reinforcing existing biases ) , and its lack of awareness about what it doesn ’ t know ( resulting in {TECHNOLOGY_X} ) |0.044147579931605695|0.007886570070355465|0.005571899149750037
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|And some of its challenges stem from what AI ’ s creators and users themselves don ’ t know : the unexamined bodies of data underlying AI models , the limited explainability of AI outputs , and the technology ’ s ability to deceive users into treating it as a reasoning human intelligence .|12|AI|0.9999989|42|44|And some of its challenges stem from what {TECHNOLOGY_X} ’ s creators and users themselves don ’ t know : the unexamined bodies of data underlying AI models , the limited explainability of AI outputs , and the technology ’ s ability to deceive users into treating it as a reasoning human intelligence |0.09680565185051064|0.009412177202522309|0.013786613590792323
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|And some of its challenges stem from what AI ’ s creators and users themselves don ’ t know : the unexamined bodies of data underlying AI models , the limited explainability of AI outputs , and the technology ’ s ability to deceive users into treating it as a reasoning human intelligence .|12|technology|0.9999726|198|208|And some of its challenges stem from what AI ’ s creators and users themselves don ’ t know : the unexamined bodies of data underlying AI models , the limited explainability of AI outputs , and the {TECHNOLOGY_X} ’ s ability to deceive users into treating it as a reasoning human intelligence |0.08170310313148275|0.014843950328488165|0.012389240305181097
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|And some of its challenges stem from what AI ’ s creators and users themselves don ’ t know : the unexamined bodies of data underlying AI models , the limited explainability of AI outputs , and the technology ’ s ability to deceive users into treating it as a reasoning human intelligence .|12|AI models|0.9955466|135|144|And some of its challenges stem from what AI ’ s creators and users themselves don ’ t know : the unexamined bodies of data underlying {TECHNOLOGY_X} , the limited explainability of AI outputs , and the technology ’ s ability to deceive users into treating it as a reasoning human intelligence |0.08098465301293564|0.013005071511047581|0.014264097178308689
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|Parsons believes , however , that AI has not changed responsible tech so much as it has brought some of its problems into a new focus .|13|AI|0.99999917|34|36|Parsons believes , however , that {TECHNOLOGY_X} has not changed responsible tech so much as it has brought some of its problems into a new focus |0.08041271590094257|0.0032166371702285115|0.004164878651699501
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|Concepts of intellectual property , for example , date back hundreds of years , but the rise of large language models ( LLMs ) has posed new questions about what constitutes fair use when a machine can be trained to emulate a writer ’ s voice or an artist ’ s style .|14|LLMs|0.9999989|120|124|Concepts of intellectual property , for example , date back hundreds of years , but the rise of large language models ( {TECHNOLOGY_X} ) has posed new questions about what constitutes fair use when a machine can be trained to emulate a writer ’ s voice or an artist ’ s style |0.1354451203043417|0.09409541140932988|0.004542230774761652
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|Concepts of intellectual property , for example , date back hundreds of years , but the rise of large language models ( LLMs ) has posed new questions about what constitutes fair use when a machine can be trained to emulate a writer ’ s voice or an artist ’ s style .|14|large language models|0.99999845|96|117|Concepts of intellectual property , for example , date back hundreds of years , but the rise of {TECHNOLOGY_X} ( LLMs ) has posed new questions about what constitutes fair use when a machine can be trained to emulate a writer ’ s voice or an artist ’ s style |0.13760265663881308|0.05964923019664257|0.0056084874853955646
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|The principles developed over many decades of responsible technology work still remain relevant during this transition .|16|technology|0.99007434|58|68|The principles developed over many decades of responsible {TECHNOLOGY_X} work still remain relevant during this transition |0.07282034088241612|0.004780932667120918|0.009147193003541708
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|Transparency , privacy and security , thoughtful regulation , attention to societal and environmental impacts , and enabling wider participation via diversity and accessibility initiatives remain the keys to making technology work toward human good .|17|technology|0.97462213|215|225|Transparency , privacy and security , thoughtful regulation , attention to societal and environmental impacts , and enabling wider participation via diversity and accessibility initiatives remain the keys to making {TECHNOLOGY_X} work toward human good |0.6202387301038579|0.010689564412337208|0.003825603148623605
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|MIT Technology Review Insights ’ 2023 report with Thoughtworks , “ The state of responsible technology , ” found that executives are taking these considerations seriously .|18|Technology|0.7875184|4|14|MIT {TECHNOLOGY_X} Review Insights ’ 2023 report with Thoughtworks , “ The state of responsible technology , ” found that executives are taking these considerations seriously |0.14610516462800383|0.009760026705661722|0.0038316457484796327
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|MIT Technology Review Insights ’ 2023 report with Thoughtworks , “ The state of responsible technology , ” found that executives are taking these considerations seriously .|18|technology|0.963003|92|102|MIT Technology Review Insights ’ 2023 report with Thoughtworks , “ The state of responsible {TECHNOLOGY_X} , ” found that executives are taking these considerations seriously |0.16470660090129885|0.010065089711016757|0.004287775060003562
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|Seventy-three percent of business leaders surveyed , for example , agreed that responsible technology use will come to be as important as business and financial considerations when making technology decisions .|19|technology|0.8745971|91|101|Seventy-three percent of business leaders surveyed , for example , agreed that responsible {TECHNOLOGY_X} use will come to be as important as business and financial considerations when making technology decisions |0.23544295196741644|0.0076127279049750885|0.0034506494349555708
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|Seventy-three percent of business leaders surveyed , for example , agreed that responsible technology use will come to be as important as business and financial considerations when making technology decisions .|19|financial considerations|0.9884791|151|175|Seventy-three percent of business leaders surveyed , for example , agreed that responsible technology use will come to be as important as business and {TECHNOLOGY_X} when making technology decisions |0.2331855705887598|0.008511542068084903|0.0028296523660620446
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|Seventy-three percent of business leaders surveyed , for example , agreed that responsible technology use will come to be as important as business and financial considerations when making technology decisions .|19|technology decisions|0.999992|188|208|Seventy-three percent of business leaders surveyed , for example , agreed that responsible technology use will come to be as important as business and financial considerations when making {TECHNOLOGY_X} |0.2537361751990866|0.0077147049509620706|0.0028655238011206304
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|This AI moment , however , may represent a unique opportunity to overcome barriers that have previously stalled responsible technology work .|20|barriers|0.52954584|74|82|This AI moment , however , may represent a unique opportunity to overcome {TECHNOLOGY_X} that have previously stalled responsible technology work |0.03148743087852981|0.0108433765750047|0.0188441861424756
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|This AI moment , however , may represent a unique opportunity to overcome barriers that have previously stalled responsible technology work .|20|technology|0.97042173|124|134|This AI moment , however , may represent a unique opportunity to overcome barriers that have previously stalled responsible {TECHNOLOGY_X} work |0.02643128412833389|0.010755268211212882|0.014782963672568284
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|Organizations that have realigned themselves behind a clear AI strategy , and who understand its industry-altering potential , may be able to overcome this inertia and indecision as well .|23|AI|0.9999968|60|62|Organizations that have realigned themselves behind a clear {TECHNOLOGY_X} strategy , and who understand its industry-altering potential , may be able to overcome this inertia and indecision as well |0.1958962823661|0.0076608335963287725|0.0029207976401282656
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|At this singular moment of disruption , when AI provides both the tools and motivation to redesign many of the ways in which we work and live , we can fold responsible technology principles into that transition—if we choose to .|24|AI|0.99998045|45|47|At this singular moment of disruption , when {TECHNOLOGY_X} provides both the tools and motivation to redesign many of the ways in which we work and live , we can fold responsible technology principles into that transition—if we choose to |0.3016855087039041|0.0047999642177350985|0.008481640556835677
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|At this singular moment of disruption , when AI provides both the tools and motivation to redesign many of the ways in which we work and live , we can fold responsible technology principles into that transition—if we choose to .|24|technology|0.90389156|168|178|At this singular moment of disruption , when AI provides both the tools and motivation to redesign many of the ways in which we work and live , we can fold responsible {TECHNOLOGY_X} principles into that transition—if we choose to |0.09561917912411753|0.01560549185942598|0.025322457154436137
