article_url|sentence|sentence_index|span_text|span_score|span_start_char|span_end_char|sentence_masked|accessibility|content_gen|automation
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|AlphaFold , a DeepMind AI system announced in 2020 , predicts the structures of proteins with high accuracy and has since advanced biological research and drug discovery .|10|AI|0.999997|23|25|AlphaFold , a DeepMind {TECHNOLOGY_X} system announced in 2020 , predicts the structures of proteins with high accuracy and has since advanced biological research and drug discovery |0.05552422597436343|0.033815570003969106|0.004294590283915362
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|“ While materials play a very critical role in almost any technology , we as humanity know only a few tens of thousands of stable materials , ” said Dogus Cubuk , materials discovery lead at Google DeepMind , at a press briefing .|12|technology|0.9999887|58|68|“ While materials play a very critical role in almost any {TECHNOLOGY_X} , we as humanity know only a few tens of thousands of stable materials , ” said Dogus Cubuk , materials discovery lead at Google DeepMind , at a press briefing |0.08362595763885466|0.021235985048993686|0.0031494867362907063
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|Once the candidate structures are generated , they are filtered through DeepMind ’ s GNoME models .|22|GNoME models|0.9747975|85|97|Once the candidate structures are generated , they are filtered through DeepMind ’ s {TECHNOLOGY_X} |0.06841544147403501|0.09502419538014606|0.008055016191206361
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|The models predict the decomposition energy of a given structure , which is an important indicator of how stable the material can be .|23|models|0.99999356|4|10|The {TECHNOLOGY_X} predict the decomposition energy of a given structure , which is an important indicator of how stable the material can be |0.049023016379214815|0.01823328860536591|0.0035893111968370037
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|GNoME selects the most promising candidates , which go through further evaluation based on known theoretical frameworks .|25|GNoME|0.9209804|0|5|{TECHNOLOGY_X} selects the most promising candidates , which go through further evaluation based on known theoretical frameworks |0.06623379428649727|0.003563780552286796|0.009607247450683278
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|In its first round , GNoME predicted different materials ' stability with a precision of around 5 % , but it increased quickly throughout the iterative learning process .|27|GNoME|0.5511553|21|26|In its first round , {TECHNOLOGY_X} predicted different materials ' stability with a precision of around 5 % , but it increased quickly throughout the iterative learning process |0.061335126558713295|0.026255565492443095|0.0025771162211904977
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|Using AI models to come up with new materials is not a novel idea .|29|AI models|0.99999225|6|15|Using {TECHNOLOGY_X} to come up with new materials is not a novel idea |0.04530594519600863|0.0023493861378378993|0.012500719191540017
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|However , GNoME ’ s size and precision set it apart from previous efforts .|31|GNoME|0.80429673|10|15|However , {TECHNOLOGY_X} ’ s size and precision set it apart from previous efforts |0.049236680523004804|0.00641917157458624|0.003213149837758024
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|It was trained on at least an order of magnitude more data than any previous model , says Chris Bartel , an assistant professor of chemical engineering and materials science at the University of Minnesota .|32|model|0.99998426|77|82|It was trained on at least an order of magnitude more data than any previous {TECHNOLOGY_X} , says Chris Bartel , an assistant professor of chemical engineering and materials science at the University of Minnesota |0.03543526839855324|0.02013213845798117|0.003617629801661985
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|GNoME allows these computations to scale up with higher accuracy and at much less computational cost , Mo says : “ The impact can be huge.|34|GNoME|0.82456857|0|5|{TECHNOLOGY_X} allows these computations to scale up with higher accuracy and at much less computational cost , Mo says : “ The impact can be huge|0.016755211102867353|0.0027971412929544913|0.010363211238139752
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|GNoME allows these computations to scale up with higher accuracy and at much less computational cost , Mo says : “ The impact can be huge.|34|computations|0.82482916|19|31|GNoME allows these {TECHNOLOGY_X} to scale up with higher accuracy and at much less computational cost , Mo says : “ The impact can be huge|0.16501871484239466|0.016994080757610303|0.008938988005286405
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|Berkeley Lab ’ s new autonomous laboratory , named the A-Lab , has been using some of GNoME ’ s discoveries with the Materials Project information , integrating robotics with machine learning to optimize the development of such materials .|36|machine learning|0.9999192|175|191|Berkeley Lab ’ s new autonomous laboratory , named the A-Lab , has been using some of GNoME ’ s discoveries with the Materials Project information , integrating robotics with {TECHNOLOGY_X} to optimize the development of such materials |0.07437992757259383|0.014403185947061449|0.017294608999906765
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|These formulations are generated by a machine-learning model trained on existing scientific literature .|38|formulations|0.9972825|6|18|These {TECHNOLOGY_X} are generated by a machine-learning model trained on existing scientific literature |0.09896925558102229|0.27290388909537505|0.0262925327501224
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|“ If you ’ re unlucky , it can take months or even years , ” said Persson at a press briefing .|43|”|0.95995|59|60|“ If you ’ re unlucky , it can take months or even years , {TECHNOLOGY_X} said Persson at a press briefing |0.09539532844132576|0.015932994504715997|0.002622458757679452
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|” Researchers at DeepMind and Berkeley Lab say these new AI tools can help accelerate hardware innovation in energy , computing , and many other sectors .|47|AI|0.99967027|57|59|” Researchers at DeepMind and Berkeley Lab say these new {TECHNOLOGY_X} tools can help accelerate hardware innovation in energy , computing , and many other sectors |0.03470067971946263|0.02590371860993057|0.05179208042433381
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|Conductors play an important role in batteries by facilitating the flow of electric current between various components .|52|batteries|0.99950075|37|46|Conductors play an important role in {TECHNOLOGY_X} by facilitating the flow of electric current between various components |0.07426303484624601|0.02476329675403447|0.005348978563785345
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|DeepMind says GNoME identified 528 promising lithium-ion conductors among other discoveries , some of which may help make batteries more efficient .|53|528|0.90027803|31|34|DeepMind says GNoME identified {TECHNOLOGY_X} promising lithium-ion conductors among other discoveries , some of which may help make batteries more efficient |0.09034130866237074|0.020336285534045997|0.004331145089094669
https://www.technologyreview.com/2023/11/29/1084061/deepmind-ai-tool-for-new-materials-discovery/|However , even after new materials are discovered , it usually takes decades for industries to take them to the commercial stage .|54|commercial stage|0.9999994|112|128|However , even after new materials are discovered , it usually takes decades for industries to take them to the {TECHNOLOGY_X} |0.024474928270790855|0.004154694336824119|0.0059184362832143626
